Timestamp,Heart_rate,Feedback
2023-08-11 13:24:12.239,77.0,
2023-08-11 13:24:13.723,77.0,
2023-08-11 13:24:14.218,78.0,
2023-08-11 13:24:15.208,78.0,
2023-08-11 13:24:16.197,78.0,
2023-08-11 13:24:17.188,78.0,
2023-08-11 13:24:18.178,78.0,
2023-08-11 13:24:19.168,79.0,
2023-08-11 13:24:20.653,79.0,
2023-08-11 13:24:21.148,79.0,
2023-08-11 13:24:22.138,79.0,
2023-08-11 13:24:23.128,79.0,
2023-08-11 13:24:24.117,80.0,
2023-08-11 13:24:25.108,80.0,
2023-08-11 13:24:26.098,82.0,
2023-08-11 13:24:27.088,83.0,
2023-08-11 13:24:28.078,83.0,
2023-08-11 13:24:29.068,84.0,
2023-08-11 13:24:30.058,85.0,
2023-08-11 13:24:31.048,85.0,
2023-08-11 13:24:32.039,85.0,
2023-08-11 13:24:33.523,86.0,
2023-08-11 13:24:34.513,87.0,
2023-08-11 13:24:35.503,87.0,
2023-08-11 13:24:36.494,87.0,
2023-08-11 13:24:37.483,88.0,
2023-08-11 13:24:38.473,89.0,
2023-08-11 13:24:39.463,90.0,
2023-08-11 13:24:40.453,90.0,
2023-08-11 13:24:41.443,90.0,
2023-08-11 13:24:42.433,90.0,
2023-08-11 13:24:43.423,89.0,
2023-08-11 13:24:44.413,89.0,
2023-08-11 13:24:45.403,89.0,
2023-08-11 13:24:46.393,90.0,
2023-08-11 13:24:47.384,90.0,
2023-08-11 13:24:48.373,91.0,
2023-08-11 13:24:49.363,91.0,
2023-08-11 13:24:50.353,92.0,
2023-08-11 13:24:51.343,92.0,
2023-08-11 13:24:52.333,92.0,
2023-08-11 13:24:53.323,91.0,
2023-08-11 13:24:54.313,91.0,
2023-08-11 13:24:55.303,90.0,
2023-08-11 13:24:56.293,90.0,
2023-08-11 13:24:57.283,90.0,
2023-08-11 13:24:58.273,91.0,
2023-08-11 13:24:59.758,91.0,
2023-08-11 13:25:01.739,92.0,
2023-08-11 13:25:01.747,92.0,
2023-08-11 13:25:02.728,92.0,
2023-08-11 13:25:03.718,92.0,
2023-08-11 13:25:04.213,92.0,
2023-08-11 13:25:05.203,92.0,
2023-08-11 13:25:06.193,91.0,
2023-08-11 13:25:07.183,92.0,
2023-08-11 13:25:08.173,92.0,
2023-08-11 13:25:09.658,93.0,
2023-08-11 13:25:10.648,94.0,
2023-08-11 13:25:11.144,94.0,
2023-08-11 13:25:12.628,95.0,
2023-08-11 13:25:13.123,95.0,
2023-08-11 13:25:14.113,95.0,
2023-08-11 13:25:15.103,94.0,
2023-08-11 13:25:16.093,94.0,
2023-08-11 13:25:17.083,93.0,
2023-08-11 13:25:18.073,92.0,
2023-08-11 13:25:19.063,92.0,
2023-08-11 13:25:20.054,92.0,
2023-08-11 13:25:22.034,92.0,
2023-08-11 13:25:22.041,93.0,
2023-08-11 13:25:23.519,93.0,
2023-08-11 13:25:25.498,93.0,
2023-08-11 13:25:25.505,92.0,
2023-08-11 13:25:26.488,91.0,
2023-08-11 13:25:27.478,90.0,
2023-08-11 13:25:28.469,90.0,
2023-08-11 13:25:29.458,90.0,
2023-08-11 13:25:30.448,89.0,
2023-08-11 13:25:31.438,90.0,
2023-08-11 13:25:32.428,90.0,
2023-08-11 13:25:33.418,90.0,
2023-08-11 13:25:34.408,90.0,
2023-08-11 13:25:35.398,90.0,
