Timestamp,Heart_rate,Feedback
2023-08-14 13:18:53.996,72.0,
2023-08-14 13:18:54.985,71.0,
2023-08-14 13:18:56.021,70.0,
2023-08-14 13:18:57.010,70.0,
2023-08-14 13:19:03.986,69.0,
2023-08-14 13:19:05.020,68.0,
2023-08-14 13:19:06.010,68.0,
2023-08-14 13:19:07.000,68.0,
2023-08-14 13:19:07.991,68.0,
2023-08-14 13:19:09.295,68.0,
2023-08-14 13:19:10.285,67.0,
2023-08-14 13:19:11.275,67.0,
2023-08-14 13:19:12.266,67.0,
2023-08-14 13:19:13.255,67.0,
2023-08-14 13:19:14.246,67.0,
2023-08-14 13:19:15.236,68.0,
2023-08-14 13:19:16.226,68.0,
2023-08-14 13:19:17.216,69.0,
2023-08-14 13:19:18.206,69.0,
2023-08-14 13:19:19.195,69.0,
2023-08-14 13:19:20.186,70.0,
2023-08-14 13:19:21.175,70.0,
2023-08-14 13:19:22.165,70.0,
2023-08-14 13:19:23.156,70.0,
2023-08-14 13:19:24.145,70.0,
2023-08-14 13:19:25.136,70.0,
2023-08-14 13:19:26.126,70.0,
2023-08-14 13:19:27.611,70.0,
2023-08-14 13:19:28.106,70.0,
2023-08-14 13:19:29.096,69.0,
2023-08-14 13:19:30.085,69.0,
2023-08-14 13:19:31.076,69.0,
2023-08-14 13:19:32.065,69.0,
2023-08-14 13:19:33.055,68.0,
2023-08-14 13:19:34.046,68.0,
2023-08-14 13:19:35.035,68.0,
2023-08-14 13:19:36.025,67.0,
2023-08-14 13:19:37.015,67.0,
2023-08-14 13:19:38.005,67.0,
2023-08-14 13:19:38.995,67.0,
2023-08-14 13:19:39.985,67.0,
2023-08-14 13:19:41.470,68.0,
2023-08-14 13:19:42.460,68.0,
2023-08-14 13:19:43.451,68.0,
2023-08-14 13:19:44.440,69.0,
2023-08-14 13:19:45.430,69.0,
2023-08-14 13:19:46.420,70.0,
2023-08-14 13:19:47.410,71.0,
2023-08-14 13:19:48.401,72.0,
2023-08-14 13:19:49.391,74.0,
2023-08-14 13:19:50.380,75.0,
2023-08-14 13:19:51.371,75.0,
2023-08-14 13:19:52.360,76.0,
2023-08-14 13:19:53.846,75.0,
2023-08-14 13:19:54.340,75.0,
2023-08-14 13:19:55.330,74.0,
2023-08-14 13:19:56.320,74.0,
2023-08-14 13:19:57.311,73.0,
2023-08-14 13:19:58.300,72.0,
