Timestamp,Heart_rate,Feedback
2023-08-14 11:05:57.018,80.0,
2023-08-14 11:05:57.913,80.0,
2023-08-14 11:05:58.903,80.0,
2023-08-14 11:05:59.890,80.0,
2023-08-14 11:06:00.880,80.0,
2023-08-14 11:06:01.918,80.0,
2023-08-14 11:06:02.908,80.0,
2023-08-14 11:06:03.899,80.0,
2023-08-14 11:06:04.885,79.0,
2023-08-14 11:06:05.920,79.0,
2023-08-14 11:06:06.910,78.0,
2023-08-14 11:06:07.903,77.0,
2023-08-14 11:06:08.938,76.0,
2023-08-14 11:06:09.880,76.0,
2023-08-14 11:06:10.960,75.0,
2023-08-14 11:06:11.908,74.0,
2023-08-14 11:06:12.898,74.0,
2023-08-14 11:06:13.888,73.0,
2023-08-14 11:06:15.370,72.0,
2023-08-14 11:06:16.359,71.0,
2023-08-14 11:06:17.353,70.0,
2023-08-14 11:06:18.343,69.0,
2023-08-14 11:06:19.333,67.0,
2023-08-14 11:06:20.319,66.0,
2023-08-14 11:06:21.313,65.0,
2023-08-14 11:06:22.798,64.0,
2023-08-14 11:06:23.293,64.0,
2023-08-14 11:06:24.282,63.0,
2023-08-14 11:06:25.270,63.0,
2023-08-14 11:06:26.260,63.0,
2023-08-14 11:06:27.250,63.0,
2023-08-14 11:06:28.239,63.0,
2023-08-14 11:06:29.231,63.0,
2023-08-14 11:06:30.220,63.0,
2023-08-14 11:06:31.209,63.0,
2023-08-14 11:06:32.199,64.0,
2023-08-14 11:06:33.189,64.0,
2023-08-14 11:06:34.179,64.0,
2023-08-14 11:06:36.160,63.0,
2023-08-14 11:06:36.167,62.0,
2023-08-14 11:06:37.149,61.0,
2023-08-14 11:06:38.140,60.0,
2023-08-14 11:06:39.130,60.0,
2023-08-14 11:06:40.119,60.0,
2023-08-14 11:06:41.109,60.0,
2023-08-14 11:06:42.099,60.0,
2023-08-14 11:06:44.079,61.0,
2023-08-14 11:06:44.085,62.0,
2023-08-14 11:06:45.071,63.0,
2023-08-14 11:06:46.059,63.0,
2023-08-14 11:06:47.049,64.0,
2023-08-14 11:06:48.039,64.0,
2023-08-14 11:06:49.029,63.0,
2023-08-14 11:06:50.514,63.0,
2023-08-14 11:06:51.010,63.0,
2023-08-14 11:06:51.999,63.0,
2023-08-14 11:06:52.989,63.0,
2023-08-14 11:06:53.981,63.0,
2023-08-14 11:06:54.969,63.0,
2023-08-14 11:06:56.454,63.0,
2023-08-14 11:06:56.949,63.0,
2023-08-14 11:06:57.939,63.0,
2023-08-14 11:06:59.424,63.0,
2023-08-14 11:06:59.919,63.0,
2023-08-14 11:07:00.909,63.0,
2023-08-14 11:07:01.899,62.0,
2023-08-14 11:07:02.889,62.0,
2023-08-14 11:07:03.879,61.0,
2023-08-14 11:07:05.364,61.0,
2023-08-14 11:07:06.354,61.0,
2023-08-14 11:07:07.344,61.0,
2023-08-14 11:07:08.334,61.0,
2023-08-14 11:07:09.324,61.0,
2023-08-14 11:07:10.314,62.0,
2023-08-14 11:07:11.304,63.0,
2023-08-14 11:07:12.294,63.0,
2023-08-14 11:07:13.779,63.0,
2023-08-14 11:07:14.274,63.0,
2023-08-14 11:07:15.264,63.0,
2023-08-14 11:07:16.254,63.0,
2023-08-14 11:07:17.244,63.0,
2023-08-14 11:07:18.234,62.0,
2023-08-14 11:07:19.224,62.0,
2023-08-14 11:07:20.214,62.0,
2023-08-14 11:07:21.204,62.0,
2023-08-14 11:07:22.194,62.0,
2023-08-14 11:07:23.183,62.0,
2023-08-14 11:07:24.174,62.0,
2023-08-14 11:07:25.164,63.0,
2023-08-14 11:07:26.153,63.0,
2023-08-14 11:07:27.145,63.0,
2023-08-14 11:07:28.134,63.0,
2023-08-14 11:07:29.124,62.0,
2023-08-14 11:07:30.114,62.0,
2023-08-14 11:07:31.104,61.0,
2023-08-14 11:07:32.588,60.0,
2023-08-14 11:07:33.084,60.0,
2023-08-14 11:07:34.073,59.0,
