Timestamp,Heart_rate,Feedback
2023-08-08 14:29:10.507,86.0,
2023-08-08 14:29:11.496,86.0,
2023-08-08 14:29:12.486,87.0,
2023-08-08 14:29:13.476,87.0,
2023-08-08 14:29:14.465,88.0,
2023-08-08 14:29:15.952,87.0,
2023-08-08 14:29:16.941,86.0,
2023-08-08 14:29:17.931,85.0,
2023-08-08 14:29:18.921,84.0,
2023-08-08 14:29:19.911,84.0,
2023-08-08 14:29:20.900,84.0,
2023-08-08 14:29:21.892,84.0,
2023-08-08 14:29:22.880,84.0,
2023-08-08 14:29:23.871,84.0,
2023-08-08 14:29:24.860,85.0,
2023-08-08 14:29:25.851,86.0,
2023-08-08 14:29:26.841,86.0,
2023-08-08 14:29:27.830,87.0,
2023-08-08 14:29:28.821,88.0,
2023-08-08 14:29:29.810,88.0,
2023-08-08 14:29:30.801,88.0,
2023-08-08 14:29:31.791,88.0,
2023-08-08 14:29:32.780,88.0,
2023-08-08 14:29:33.771,87.0,
2023-08-08 14:29:34.761,87.0,
2023-08-08 14:29:35.751,87.0,
2023-08-08 14:29:36.741,87.0,
2023-08-08 14:29:37.731,87.0,
2023-08-08 14:29:38.720,87.0,
2023-08-08 14:29:39.711,87.0,
2023-08-08 14:29:40.701,87.0,
2023-08-08 14:29:41.691,87.0,
2023-08-08 14:29:42.681,87.0,
2023-08-08 14:29:43.671,86.0,
2023-08-08 14:29:44.660,86.0,
2023-08-08 14:29:45.650,85.0,
2023-08-08 14:29:46.641,84.0,
2023-08-08 14:29:47.630,83.0,
2023-08-08 14:29:48.620,83.0,
2023-08-08 14:29:49.611,82.0,
2023-08-08 14:29:50.600,82.0,
2023-08-08 14:29:51.591,82.0,
2023-08-08 14:29:52.581,82.0,
2023-08-08 14:29:53.571,83.0,
2023-08-08 14:29:54.560,83.0,
2023-08-08 14:29:55.551,84.0,
2023-08-08 14:29:56.541,84.0,
2023-08-08 14:29:57.531,84.0,
2023-08-08 14:29:58.521,84.0,
2023-08-08 14:29:59.511,84.0,
2023-08-08 14:30:00.501,83.0,
2023-08-08 14:30:01.491,83.0,
2023-08-08 14:30:02.481,83.0,
2023-08-08 14:30:03.471,83.0,
2023-08-08 14:30:04.956,82.0,
2023-08-08 14:30:05.946,82.0,
2023-08-08 14:30:06.936,82.0,
2023-08-08 14:30:07.926,82.0,
2023-08-08 14:30:08.916,82.0,
2023-08-08 14:30:09.906,82.0,
2023-08-08 14:30:10.896,82.0,
2023-08-08 14:30:11.886,83.0,
2023-08-08 14:30:12.875,83.0,
2023-08-08 14:30:13.866,84.0,
2023-08-08 14:30:14.855,85.0,
2023-08-08 14:30:15.846,86.0,
2023-08-08 14:30:16.835,86.0,
2023-08-08 14:30:17.825,87.0,
2023-08-08 14:30:18.816,88.0,
2023-08-08 14:30:19.806,89.0,
2023-08-08 14:30:20.796,89.0,
2023-08-08 14:30:21.785,90.0,
2023-08-08 14:30:22.776,90.0,
2023-08-08 14:30:23.766,90.0,
2023-08-08 14:30:24.756,90.0,
2023-08-08 14:30:25.746,89.0,
2023-08-08 14:30:26.736,89.0,
2023-08-08 14:30:27.726,89.0,
2023-08-08 14:30:29.211,89.0,
2023-08-08 14:30:29.707,88.0,
2023-08-08 14:30:30.696,88.0,
2023-08-08 14:30:31.686,88.0,
2023-08-08 14:30:32.676,88.0,
2023-08-08 14:30:33.665,88.0,
2023-08-08 14:30:34.656,87.0,
2023-08-08 14:30:35.646,87.0,
2023-08-08 14:30:36.636,87.0,
2023-08-08 14:30:37.626,86.0,
2023-08-08 14:30:38.616,86.0,
2023-08-08 14:30:39.605,87.0,
2023-08-08 14:30:40.596,87.0,
2023-08-08 14:30:41.586,87.0,
2023-08-08 14:30:42.576,87.0,
2023-08-08 14:30:43.566,86.0,
2023-08-08 14:30:44.556,86.0,
2023-08-08 14:30:45.546,86.0,
2023-08-08 14:30:46.536,86.0,
2023-08-08 14:30:47.526,86.0,
2023-08-08 14:30:48.516,86.0,
2023-08-08 14:30:49.506,85.0,
2023-08-08 14:30:50.496,85.0,
2023-08-08 14:30:51.486,85.0,
2023-08-08 14:30:52.476,85.0,
2023-08-08 14:30:53.466,84.0,
2023-08-08 14:30:54.951,84.0,
2023-08-08 14:30:55.941,84.0,
2023-08-08 14:30:56.931,84.0,
2023-08-08 14:30:57.921,84.0,
2023-08-08 14:30:58.911,84.0,
2023-08-08 14:30:59.901,84.0,
2023-08-08 14:31:00.891,84.0,
2023-08-08 14:31:01.881,84.0,
2023-08-08 14:31:02.871,84.0,
2023-08-08 14:31:03.860,84.0,
2023-08-08 14:31:04.851,84.0,
2023-08-08 14:31:05.841,85.0,
2023-08-08 14:31:06.831,85.0,
2023-08-08 14:31:08.316,84.0,
2023-08-08 14:31:08.811,84.0,
2023-08-08 14:31:09.801,84.0,
2023-08-08 14:31:10.791,84.0,
2023-08-08 14:31:11.781,84.0,
2023-08-08 14:31:12.771,84.0,
2023-08-08 14:31:13.686,84.0,Start
2023-08-08 14:31:13.761,84.0,
2023-08-08 14:31:13.845,,
2023-08-08 14:31:13.847,,
2023-08-08 14:31:13.848,,
2023-08-08 14:31:13.850,,
2023-08-08 14:31:13.917,,
2023-08-08 14:31:13.919,,
2023-08-08 14:31:13.920,,
2023-08-08 14:31:13.922,,
2023-08-08 14:31:13.991,,
2023-08-08 14:31:13.993,,
2023-08-08 14:31:13.994,,
2023-08-08 14:31:13.996,,
2023-08-08 14:31:14.066,,
2023-08-08 14:31:14.068,,
2023-08-08 14:31:14.070,,
2023-08-08 14:31:14.071,,
2023-08-08 14:31:14.140,,
2023-08-08 14:31:14.142,,
2023-08-08 14:31:14.143,,
2023-08-08 14:31:14.145,,
2023-08-08 14:31:14.214,,
2023-08-08 14:31:14.216,,
2023-08-08 14:31:14.217,,
2023-08-08 14:31:14.219,,
2023-08-08 14:31:14.287,,
2023-08-08 14:31:14.290,,
2023-08-08 14:31:14.291,,
2023-08-08 14:31:14.293,,
2023-08-08 14:31:14.368,,
2023-08-08 14:31:14.369,,
2023-08-08 14:31:14.371,,
2023-08-08 14:31:14.373,,
2023-08-08 14:31:14.448,,
2023-08-08 14:31:14.450,,
2023-08-08 14:31:14.452,,
2023-08-08 14:31:14.454,,
2023-08-08 14:31:14.523,,
2023-08-08 14:31:14.525,,
2023-08-08 14:31:14.528,,
2023-08-08 14:31:14.530,,
2023-08-08 14:31:14.598,,
2023-08-08 14:31:14.599,,
2023-08-08 14:31:14.601,,
2023-08-08 14:31:14.603,,
2023-08-08 14:31:14.672,,
2023-08-08 14:31:14.673,,
2023-08-08 14:31:14.675,,
2023-08-08 14:31:14.677,,
2023-08-08 14:31:14.746,,
2023-08-08 14:31:14.747,,
2023-08-08 14:31:14.750,,
2023-08-08 14:31:14.751,85.0,
2023-08-08 14:31:14.751,,
2023-08-08 14:31:14.829,,
2023-08-08 14:31:14.830,,
2023-08-08 14:31:14.832,,
2023-08-08 14:31:14.834,,
2023-08-08 14:31:14.909,,
2023-08-08 14:31:14.910,,
2023-08-08 14:31:14.912,,
2023-08-08 14:31:14.914,,
2023-08-08 14:31:14.982,,
2023-08-08 14:31:14.984,,
2023-08-08 14:31:14.986,,
2023-08-08 14:31:14.988,,
2023-08-08 14:31:15.060,,
2023-08-08 14:31:15.063,,
2023-08-08 14:31:15.064,,
2023-08-08 14:31:15.066,,
2023-08-08 14:31:15.133,,
2023-08-08 14:31:15.135,,
2023-08-08 14:31:15.137,,
2023-08-08 14:31:15.138,,
2023-08-08 14:31:15.211,,
2023-08-08 14:31:15.213,,
2023-08-08 14:31:15.215,,
2023-08-08 14:31:15.216,,
2023-08-08 14:31:15.287,,
2023-08-08 14:31:15.289,,
2023-08-08 14:31:15.291,,
2023-08-08 14:31:15.294,,
2023-08-08 14:31:15.368,,
2023-08-08 14:31:15.370,,
2023-08-08 14:31:15.372,,
2023-08-08 14:31:15.373,,
2023-08-08 14:31:15.442,,
2023-08-08 14:31:15.443,,
2023-08-08 14:31:15.445,,
2023-08-08 14:31:15.448,,
2023-08-08 14:31:15.519,,
2023-08-08 14:31:15.522,,
2023-08-08 14:31:15.524,,
2023-08-08 14:31:15.526,,
2023-08-08 14:31:15.531,,
2023-08-08 14:31:15.604,,
2023-08-08 14:31:15.606,,
2023-08-08 14:31:15.609,,
2023-08-08 14:31:15.611,,
2023-08-08 14:31:15.683,,
2023-08-08 14:31:15.685,,
2023-08-08 14:31:15.687,,
2023-08-08 14:31:15.689,,
2023-08-08 14:31:15.741,85.0,
2023-08-08 14:31:15.759,,
2023-08-08 14:31:15.761,,
2023-08-08 14:31:15.762,,
2023-08-08 14:31:15.764,,
2023-08-08 14:31:15.834,,
2023-08-08 14:31:15.836,,
2023-08-08 14:31:15.837,,
2023-08-08 14:31:15.839,,
2023-08-08 14:31:15.907,,
2023-08-08 14:31:15.909,,
2023-08-08 14:31:15.911,,
2023-08-08 14:31:15.912,,
2023-08-08 14:31:15.986,,
2023-08-08 14:31:15.988,,
2023-08-08 14:31:15.989,,
2023-08-08 14:31:15.991,,
2023-08-08 14:31:16.066,,
2023-08-08 14:31:16.067,,
2023-08-08 14:31:16.069,,
2023-08-08 14:31:16.071,,
2023-08-08 14:31:16.139,,
2023-08-08 14:31:16.141,,
2023-08-08 14:31:16.142,,
2023-08-08 14:31:16.144,,
2023-08-08 14:31:16.215,,
2023-08-08 14:31:16.217,,
2023-08-08 14:31:16.219,,
2023-08-08 14:31:16.221,,
2023-08-08 14:31:16.292,,
2023-08-08 14:31:16.294,,
2023-08-08 14:31:16.296,,
2023-08-08 14:31:16.298,,
2023-08-08 14:31:16.369,,
2023-08-08 14:31:16.371,,
2023-08-08 14:31:16.372,,
2023-08-08 14:31:16.374,,
2023-08-08 14:31:16.447,,
2023-08-08 14:31:16.449,,
2023-08-08 14:31:16.451,,
2023-08-08 14:31:16.453,,
2023-08-08 14:31:16.522,,
2023-08-08 14:31:16.525,,
2023-08-08 14:31:16.527,,
2023-08-08 14:31:16.528,,
2023-08-08 14:31:16.601,,
2023-08-08 14:31:16.603,,
2023-08-08 14:31:16.605,,
2023-08-08 14:31:16.606,,
2023-08-08 14:31:16.654,86.0,You are doing great! Now you can speed up your movement to achieve better training effect
2023-08-08 14:31:16.677,,
2023-08-08 14:31:16.679,,
2023-08-08 14:31:16.681,,
2023-08-08 14:31:16.682,,
2023-08-08 14:31:16.731,86.0,
2023-08-08 14:31:16.757,,
2023-08-08 14:31:16.759,,
2023-08-08 14:31:16.761,,
2023-08-08 14:31:16.763,,
2023-08-08 14:31:16.833,,
2023-08-08 14:31:16.835,,
