Timestamp,Heart_rate,Feedback
2023-08-14 11:28:57.126,74.0,
2023-08-14 11:28:58.112,73.0,
2023-08-14 11:28:59.103,71.0,
2023-08-14 11:29:00.093,70.0,
2023-08-14 11:29:01.083,69.0,
2023-08-14 11:29:02.073,67.0,
2023-08-14 11:29:03.062,67.0,
2023-08-14 11:29:04.053,67.0,
2023-08-14 11:29:05.042,67.0,
2023-08-14 11:29:06.033,66.0,
2023-08-14 11:29:07.023,66.0,
2023-08-14 11:29:08.013,66.0,
2023-08-14 11:29:09.002,66.0,
2023-08-14 11:29:09.992,67.0,
2023-08-14 11:29:11.477,67.0,
2023-08-14 11:29:11.973,67.0,
2023-08-14 11:29:13.458,68.0,
2023-08-14 11:29:13.953,69.0,
2023-08-14 11:29:14.944,69.0,
2023-08-14 11:29:15.933,70.0,
2023-08-14 11:29:17.418,71.0,
2023-08-14 11:29:18.408,72.0,
2023-08-14 11:29:19.397,73.0,
2023-08-14 11:29:19.892,73.0,
2023-08-14 11:29:20.883,73.0,
2023-08-14 11:29:23.358,73.0,
2023-08-14 11:29:23.366,73.0,
2023-08-14 11:29:24.348,73.0,
2023-08-14 11:29:25.338,73.0,
2023-08-14 11:29:26.327,73.0,
2023-08-14 11:29:27.317,74.0,
2023-08-14 11:29:28.308,74.0,
2023-08-14 11:29:29.298,74.0,
2023-08-14 11:29:30.288,75.0,
2023-08-14 11:29:31.278,76.0,
2023-08-14 11:29:32.267,76.0,
2023-08-14 11:29:33.258,77.0,
2023-08-14 11:29:34.248,78.0,
2023-08-14 11:29:35.237,78.0,
2023-08-14 11:29:36.228,79.0,
2023-08-14 11:29:37.218,79.0,
2023-08-14 11:29:38.207,79.0,
2023-08-14 11:29:39.198,78.0,
2023-08-14 11:29:40.188,78.0,
2023-08-14 11:29:41.178,78.0,
2023-08-14 11:29:42.168,78.0,
2023-08-14 11:29:43.158,77.0,
2023-08-14 11:29:44.148,77.0,
2023-08-14 11:29:45.137,76.0,
2023-08-14 11:29:46.128,76.0,
2023-08-14 11:29:47.118,75.0,
2023-08-14 11:29:48.107,75.0,
2023-08-14 11:29:49.098,74.0,
2023-08-14 11:29:50.583,74.0,
2023-08-14 11:29:51.078,74.0,
2023-08-14 11:29:52.067,74.0,
2023-08-14 11:29:53.057,74.0,
2023-08-14 11:29:54.048,74.0,
2023-08-14 11:29:55.038,73.0,
2023-08-14 11:29:56.028,73.0,
2023-08-14 11:29:57.018,73.0,
2023-08-14 11:29:58.008,73.0,
2023-08-14 11:29:58.997,73.0,
2023-08-14 11:29:59.988,73.0,
2023-08-14 11:30:00.978,73.0,
2023-08-14 11:30:01.970,74.0,
2023-08-14 11:30:02.958,74.0,
2023-08-14 11:30:03.948,74.0,
2023-08-14 11:30:04.938,74.0,
2023-08-14 11:30:05.928,74.0,
2023-08-14 11:30:06.917,74.0,
2023-08-14 11:30:07.908,73.0,
2023-08-14 11:30:08.898,72.0,
2023-08-14 11:30:09.888,72.0,
2023-08-14 11:30:10.877,71.0,
2023-08-14 11:30:12.363,70.0,
2023-08-14 11:30:13.353,69.0,
2023-08-14 11:30:14.343,68.0,
2023-08-14 11:30:15.333,67.0,
2023-08-14 11:30:16.323,67.0,
2023-08-14 11:30:17.809,66.0,
2023-08-14 11:30:18.302,65.0,
2023-08-14 11:30:19.293,65.0,
2023-08-14 11:30:20.283,64.0,
2023-08-14 11:30:21.273,64.0,
2023-08-14 11:30:22.262,63.0,
2023-08-14 11:30:23.253,62.0,
2023-08-14 11:30:24.243,62.0,
2023-08-14 11:30:25.233,61.0,
2023-08-14 11:30:26.222,60.0,
2023-08-14 11:30:27.213,60.0,
2023-08-14 11:30:28.203,60.0,
2023-08-14 11:30:29.193,61.0,
2023-08-14 11:30:30.183,61.0,
2023-08-14 11:30:31.173,61.0,
2023-08-14 11:30:32.163,61.0,
2023-08-14 11:30:33.153,61.0,
2023-08-14 11:30:34.142,61.0,
2023-08-14 11:30:35.132,62.0,
2023-08-14 11:30:36.123,62.0,
2023-08-14 11:30:37.113,62.0,
2023-08-14 11:30:38.104,62.0,
2023-08-14 11:30:39.093,62.0,
2023-08-14 11:30:40.082,63.0,
2023-08-14 11:30:41.072,63.0,
2023-08-14 11:30:42.063,63.0,
2023-08-14 11:30:43.052,63.0,
2023-08-14 11:30:44.043,63.0,
2023-08-14 11:30:45.032,63.0,
2023-08-14 11:30:46.023,63.0,
2023-08-14 11:30:47.012,63.0,
2023-08-14 11:30:48.003,63.0,
2023-08-14 11:30:48.992,64.0,
2023-08-14 11:30:49.983,64.0,
2023-08-14 11:30:50.973,64.0,
2023-08-14 11:30:51.963,64.0,
2023-08-14 11:30:52.953,66.0,
2023-08-14 11:30:53.943,66.0,
2023-08-14 11:30:54.933,67.0,
2023-08-14 11:30:55.923,68.0,
2023-08-14 11:30:56.913,69.0,
2023-08-14 11:30:57.903,70.0,
2023-08-14 11:30:58.893,70.0,
2023-08-14 11:30:59.577,70.0,Start
2023-08-14 11:30:59.609,,
2023-08-14 11:30:59.612,,
2023-08-14 11:30:59.614,,
2023-08-14 11:30:59.616,,
2023-08-14 11:30:59.697,,
2023-08-14 11:30:59.699,,
2023-08-14 11:30:59.702,,
2023-08-14 11:30:59.704,,
2023-08-14 11:30:59.790,,
2023-08-14 11:30:59.793,,
2023-08-14 11:30:59.795,,
2023-08-14 11:30:59.797,,
2023-08-14 11:30:59.878,,
2023-08-14 11:30:59.880,,
2023-08-14 11:30:59.882,,
2023-08-14 11:30:59.882,70.0,
2023-08-14 11:30:59.884,,
