Timestamp,Heart_rate,Feedback,Movement,Right shoulder angle,Left shoulder angle,Right elbow angle,Left elbow angle
2023-08-22 12:41:49.347,103,,,,,,
2023-08-22 12:41:50.336,101,,,,,,
2023-08-22 12:41:51.326,100,,,,,,
2023-08-22 12:41:52.811,100,,,,,,
2023-08-22 12:41:53.802,101,,,,,,
2023-08-22 12:41:54.296,101,,,,,,
2023-08-22 12:41:55.286,102,,,,,,
2023-08-22 12:41:56.276,102,,,,,,
2023-08-22 12:41:57.266,103,,,,,,
2023-08-22 12:41:58.258,104,,,,,,
2023-08-22 12:41:59.246,104,,,,,,
2023-08-22 12:42:00.236,105,,,,,,
2023-08-22 12:42:01.226,105,,,,,,
2023-08-22 12:42:02.711,105,,,,,,
2023-08-22 12:42:03.206,105,,,,,,
2023-08-22 12:42:04.196,105,,,,,,
2023-08-22 12:42:05.186,104,,,,,,
2023-08-22 12:42:06.177,104,,,,,,
2023-08-22 12:42:07.166,104,,,,,,
2023-08-22 12:42:08.651,104,,,,,,
2023-08-22 12:42:09.146,103,,,,,,
2023-08-22 12:42:10.631,103,,,,,,
2023-08-22 12:42:11.126,103,,,,,,
2023-08-22 12:42:12.117,103,,,,,,
2023-08-22 12:42:13.106,103,,,,,,
2023-08-22 12:42:14.096,103,,,,,,
2023-08-22 12:42:15.086,103,,,,,,
2023-08-22 12:42:16.076,102,,,,,,
2023-08-22 12:42:17.066,102,,,,,,
2023-08-22 12:42:18.056,102,,,,,,
2023-08-22 12:42:19.046,102,,,,,,
2023-08-22 12:42:20.036,103,,,,,,
2023-08-22 12:42:21.026,103,,,,,,
2023-08-22 12:42:22.016,103,,,,,,
2023-08-22 12:42:23.006,104,,,,,,
2023-08-22 12:42:24.491,104,,,,,,
2023-08-22 12:42:25.481,105,,,,,,
2023-08-22 12:42:26.471,106,,,,,,
2023-08-22 12:42:27.461,107,,,,,,
2023-08-22 12:42:28.451,107,,,,,,
2023-08-22 12:42:29.441,108,,,,,,
2023-08-22 12:42:30.430,108,,,,,,
2023-08-22 12:42:31.421,108,,,,,,
2023-08-22 12:42:32.411,108,,,,,,
2023-08-22 12:42:33.401,108,,,,,,
2023-08-22 12:42:34.391,108,,,,,,
2023-08-22 12:42:35.381,108,,,,,,
2023-08-22 12:42:36.371,107,,,,,,
2023-08-22 12:42:37.361,107,,,,,,
2023-08-22 12:42:38.350,107,,,,,,
2023-08-22 12:42:39.836,107,,,,,,
2023-08-22 12:42:40.331,106,,,,,,
2023-08-22 12:42:41.321,105,,,,,,
2023-08-22 12:42:42.310,105,,,,,,
2023-08-22 12:42:43.300,105,,,,,,
2023-08-22 12:42:44.291,105,,,,,,
2023-08-22 12:42:45.281,106,,,,,,
2023-08-22 12:42:46.766,106,,,,,,
2023-08-22 12:42:47.261,106,,,,,,
2023-08-22 12:42:48.251,106,,,,,,
2023-08-22 12:42:49.241,106,,,,,,
2023-08-22 12:42:50.231,106,,,,,,
2023-08-22 12:42:51.221,106,,,,,,
2023-08-22 12:42:52.211,105,,,,,,
2023-08-22 12:42:53.200,104,,,,,,
2023-08-22 12:42:54.191,104,,,,,,
2023-08-22 12:42:55.181,104,,,,,,
2023-08-22 12:42:56.171,105,,,,,,
2023-08-22 12:42:57.161,105,,,,,,
2023-08-22 12:42:58.150,106,,,,,,
2023-08-22 12:42:59.141,106,,,,,,
2023-08-22 12:43:00.130,106,,,,,,
2023-08-22 12:43:01.121,106,,,,,,
2023-08-22 12:43:02.111,106,,,,,,
2023-08-22 12:43:03.101,105,,,,,,
2023-08-22 12:43:04.091,105,,,,,,
2023-08-22 12:43:05.081,105,,,,,,
2023-08-22 12:43:06.071,104,,,,,,
2023-08-22 12:43:07.061,104,,,,,,
2023-08-22 12:43:08.051,103,,,,,,
2023-08-22 12:43:09.041,102,,,,,,
2023-08-22 12:43:10.031,101,,,,,,
2023-08-22 12:43:11.021,100,,,,,,
2023-08-22 12:43:12.011,99,,,,,,
2023-08-22 12:43:13.496,99,,,,,,
2023-08-22 12:43:14.486,99,,,,,,
2023-08-22 12:43:15.475,99,,,,,,
2023-08-22 12:43:16.466,100,,,,,,
2023-08-22 12:43:17.456,101,,,,,,
2023-08-22 12:43:18.445,101,,,,,,
2023-08-22 12:43:19.436,102,,,,,,
2023-08-22 12:43:20.426,104,,,,,,
2023-08-22 12:43:21.416,105,,,,,,
2023-08-22 12:43:22.405,106,,,,,,
2023-08-22 12:43:23.396,106,,,,,,
2023-08-22 12:43:24.386,106,,,,,,
2023-08-22 12:43:25.376,106,,,,,,
2023-08-22 12:43:26.366,106,,,,,,
2023-08-22 12:43:27.356,106,,,,,,
2023-08-22 12:43:28.346,106,,,,,,
2023-08-22 12:43:29.258,,Start,,,,,
2023-08-22 12:43:29.312,,,,11,,,
2023-08-22 12:43:29.314,,,,,16,,
2023-08-22 12:43:29.316,,,,,,175,
2023-08-22 12:43:29.317,,,,,,,170
2023-08-22 12:43:29.336,106,,,,,,
2023-08-22 12:43:29.392,,,,12,,,
2023-08-22 12:43:29.394,,,,,16,,
2023-08-22 12:43:29.396,,,,,,173,
2023-08-22 12:43:29.398,,,,,,,168
2023-08-22 12:43:29.477,,,,15,,,
2023-08-22 12:43:29.479,,,,,18,,
2023-08-22 12:43:29.481,,,,,,170,
2023-08-22 12:43:29.483,,,,,,,166
2023-08-22 12:43:29.551,,,,18,,,
2023-08-22 12:43:29.553,,,,,23,,
2023-08-22 12:43:29.555,,,,,,164,
2023-08-22 12:43:29.556,,,,,,,158
2023-08-22 12:43:29.625,,,,21,,,
2023-08-22 12:43:29.627,,,,,33,,
2023-08-22 12:43:29.628,,,,,,158,
2023-08-22 12:43:29.630,,,,,,,142
2023-08-22 12:43:29.706,,,,26,,,
2023-08-22 12:43:29.709,,,,,42,,
2023-08-22 12:43:29.711,,,,,,143,
2023-08-22 12:43:29.713,,,,,,,124
2023-08-22 12:43:29.783,,,,30,,,
2023-08-22 12:43:29.785,,,,,51,,
2023-08-22 12:43:29.787,,,,,,123,
2023-08-22 12:43:29.788,,,,,,,95
2023-08-22 12:43:29.859,,,,32,,,
2023-08-22 12:43:29.861,,,,,57,,
2023-08-22 12:43:29.863,,,,,,98,
2023-08-22 12:43:29.864,,,,,,,70
2023-08-22 12:43:29.935,,,,45,,,
2023-08-22 12:43:29.937,,,,,77,,
2023-08-22 12:43:29.939,,,,,,39,
2023-08-22 12:43:29.941,,,,,,,30
2023-08-22 12:43:30.012,,,,51,,,
2023-08-22 12:43:30.014,,,,,84,,
